;UniqueOPID;LatitudeEpsg4326;LongitudeEpsg4326;Name;OPTafTapCode;Country;ValidityDateStart;ValidityDateEnd;IsCurrentlyValid
60296;FR9900003794;47.8636137;7.2679682;Fin de ligne exploitée;;France;1999-12-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
60151;FR9900003795;49.0061142;7.0362168;Fin de ligne exploitée;;France;1996-12-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
59551;FR9900003797;48.7296953;6.1719332;Fin de ligne exploitée;;France;1997-12-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
54579;FR9900003798;47.6573239;2.5566261;Fin de ligne exploitée;;France;2008-01-30 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
56112;FR9900003799;50.3302174;3.4483139;Fin de ligne exploitée;;France;2014-06-12 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
56509;FR9900003800;45.051139;3.9039331;Fin de ligne exploitée;;France;2008-10-23 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50961;FR9900003801;46.8375814;0.0916709;Fin de ligne exploitée;;France;2006-04-14 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
53917;FR9900003802;48.9065703;2.3537473;Heurtoir;;France;2020-08-02 00:00:00+02:00;2023-08-06 00:00:00+02:00;Valid
59005;FR9900003806;44.5220932;5.756857;Faisceau impair;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
55431;FR9900003965;50.3454153;3.0516427;Bif 281000/272000;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
52053;FR9900003966;45.8453016;1.2822641;F;;France;2021-11-04 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
50472;FR9900003967;44.8716731;-0.6099272;la vache bonnaous;FR04686;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
50020;FR9900003968;47.2190225;-1.5322943;LOCAL;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
59026;FR9900003969;47.831529;5.779809;Faisceau impair 3;;France;2017-09-01 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
58239;FR9900003970;47.3195683;5.0317362;Faisceau V41 a V55;;France;2017-09-01 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
57795;FR9900003971;46.7841545;4.8387681;Desserte Paire;;France;2017-09-01 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
54289;FR9900003972;48.7636951;2.4383378;Faisceau Entretien Z 5600;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
59275;FR9900003973;47.2364189;5.9911352;Faisceau Besançon-St-Fergeux V30 à 50;FR06306;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
56175;FR9900003974;48.5006869;3.4969627;Soufflet;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
52158;FR9900003975;43.7742056;1.3528956;Blanc;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
53968;FR9900003976;48.8861163;2.3642285;Voie de chantier;;France;2021-05-12 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
60395;FR9900003977;48.5274078;7.3813918;Heiligenberg-Mollkirch;FR01429;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
56306;FR9900003978;47.704037;3.6286064;Vincelles;FR05923;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
60448;FR9900003988;43.7748811;7.493457;Accès à Faisceau impair;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
53210;FR9900003999;48.7963083;2.0883366;Accès à Faisceau voies de réception + 1er Groupe;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
55430;FR9900004015;50.3453983;3.0515641;Accès à Faisceau Garages Pairs;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
52805;FR9900004027;50.9319894;1.8453584;Accès à Faisceau Local;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
54643;FR9900004031;48.8720897;2.5988912;Accès à Dépôt Vaires;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
52797;FR9900004034;50.9471479;1.8397931;Accès à Faisceau Voyageurs;FR02373;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
50121;FR9900004035;47.7096795;-1.3736335;Accès à Faisceau Chateaubriant;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
54363;FR9900004041;49.2589772;2.4629257;Accès à Groupe II;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
52811;FR9900004050;50.9334849;1.8472219;Accès à ET Littoral UPT Fréthun (Calais);;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
52740;FR9900004058;50.8510911;1.8109342;Accès à Faisceau Pair de Caffier V4 à V10;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
58227;FR9900004060;47.3061722;5.0307889;Accès à UPM Perrigny (Technicentre BFC);;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
53192;FR9900004079;48.9593759;2.0812391;Bif 338000/335303;FR02797;France;2022-01-31 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
59420;FR9900004080;49.4718697;6.1078706;Fin de ligne exploitée;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
54420;FR9900004082;48.8863579;2.4776252;CLEIF;;France;2008-05-01 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
54258;FR9900004083;48.7610378;2.4337473;Faisceau Poste J;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
54372;FR9900004084;49.2599367;2.4640383;Groupe II;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
59539;FR9900004085;49.1366133;6.1695697;Embt Administration Militaire;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
55326;FR9900004086;50.3498371;2.9990352;EP de la Société Nationale des Usines RENAULT;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
50475;FR9900004087;44.8721759;-0.6065088;Technical change;;France;;;No validity
49803;FR9900004088;48.2159867;-2.1289172;Technical change;;France;;;No validity
57639;FR9900004089;49.0793943;4.8014447;Technical change;;France;;;No validity
59927;FR9900004091;49.219412;6.6359987;Technical change;;France;;;No validity
55287;FR9900004092;50.3624552;2.9853294;Technical change;;France;;;No validity
59171;FR9900004093;45.6913258;5.9086974;Technical change;;France;;;No validity
55256;FR9900004094;48.9698982;2.9692717;Technical change;;France;;;No validity
53249;FR9900004095;48.7959658;2.105242;Technical change;;France;;;No validity
55550;FR9900004096;45.7735222;3.0956305;Technical change;;France;;;No validity
60527;FR9900004098;48.9531345;7.6324684;Technical change;;France;;;No validity
50601;FR9900004099;43.8834723;-0.5155177;Technical change;;France;;;No validity
53432;FR9900004191;48.9133645;2.1998017;Bifur. de BEZONS;;France;2022-05-29 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
59753;FR9900004192;49.4690435;6.3696858;Technical change;;France;;;No validity
53841;FR9900004193;48.8750174;2.3263647;Technical change;;France;;;No validity
56410;FR9900004300;43.4206318;3.7350411;Bif 811000/810000;;France;2019-10-15 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
53453;FR9900004303;48.9006527;2.2101093;Frontière;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
54779;FR9900004304;50.6313029;2.6907915;ROQUETTE (Blé);;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
50214;FR9900004305;46.1574752;-1.136995;TNT;;France;2021-07-18 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
51011;FR9900004306;49.4960356;0.1394233;Faisceau Le Havre V62 à 74;;France;2004-04-29 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
59259;FR9900004307;43.1246199;5.9727077;Ste-Musse;;France;2022-03-14 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
51068;FR9900004308;48.0144198;0.1745075;Le Mans-Hôpital;;France;2022-05-29 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
51084;FR9900004309;45.6740721;0.1860761;Technical change;;France;;;No validity
58715;FR9900004310;47.0470551;5.4205379;Technical change;;France;;;No validity
50577;FR9900004311;44.9034097;-0.530192;Technical change;;France;;;No validity
50326;FR9900004312;44.0242057;-0.9023396;Technical change;;France;;;No validity
58890;FR9900004313;43.4637569;5.6259253;Technical change;;France;;;No validity
56715;FR9900004314;48.3128496;4.0586816;Technical change;;France;;;No validity
57094;FR9900004315;48.0667945;4.386497;Technical change;;France;;;No validity
51530;FR9900004316;45.8608569;0.7731493;Technical change;;France;;;No validity
54307;FR9900004317;44.9211034;2.4438362;Technical change;;France;;;No validity
55259;FR9900004318;45.125702;2.9710413;Technical change;;France;;;No validity
54325;FR9900004319;48.2758565;2.4479688;Technical change;;France;;;No validity
54117;FR9900004320;48.286796;2.4001253;Technical change;;France;;;No validity
53697;FR9900004321;48.8336981;2.2895122;Technical change;;France;;;No validity
50047;FR9900004347;47.2271495;-1.5047383;Accès à Faisceau Est;;France;2022-06-06 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50059;FR9900004349;47.2367674;-1.4879944;Accès à Faisceau Est;;France;2022-06-06 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50040;FR9900004350;47.2225118;-1.5148476;Accès à Faisceau Ouest;;France;2022-06-06 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50049;FR9900004351;47.2295402;-1.5021399;Accès à Faisceau Ouest;;France;2022-06-06 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50050;FR9900004353;47.2299263;-1.5018569;Accès à Faisceau Ouest;;France;2022-06-06 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
52923;FR9900004365;47.9130227;1.9052797;Accès à Atelier d'Orléans;;France;2022-07-29 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50741;FR9900004367;45.6868165;-0.3186755;Accès à Faisceau Pair;;France;2004-04-30 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
52597;FR9900004369;48.9902992;1.6966049;Accès à Faisceau Plaine;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
51013;FR9900004388;49.4962184;0.1403812;Accès à Faisceau Impair V33 à V59;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
54569;FR9900004403;48.6642264;2.5503435;Accès à Faisceau Remisage V11 à V14;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
50595;FR9900004431;45.6985275;-0.5216155;Accès à Faisceau V3/V5 et V26/V28;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
51115;FR9900004437;47.9939546;0.1973087;Accès à Le Mans - PVSI;;France;1800-01-01 00:00:00+01:00;2382-01-01 00:00:00+01:00;Valid
52611;FR9900004440;48.9900309;1.7017237;Bif 366000/366306;;France;2022-07-03 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50003;FR9900004441;47.2018419;-1.5479789;Fin de ligne;;France;2022-07-02 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50060;FR9900004442;47.2369958;-1.4875924;Faisceau Est;;France;2022-06-06 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
50042;FR9900004443;47.2225892;-1.5138227;Faisceau Ouest;;France;2022-06-06 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
52927;FR9900004444;47.9204526;1.9063231;Atelier d'Orléans;;France;2022-07-29 00:00:00+02:00;2382-01-01 00:00:00+01:00;Valid
56197;FR9900004445;48.5080954;3.5057034;Technical change;;France;;;No validity
54011;FRZZY0000101;48.831807;2.374555;Bif 175 V 290 S;;France;;;No validity
53786;FRZZY0000102;48.8341893;2.3122113;Aiguille 209;;France;;;No validity
54058;FRZZY0000103;48.8385218;2.3879062;Aiguille 1427;;France;;;No validity
53931;FRZZY0000104;48.895617;2.355202;Bif 3395av;;France;;;No validity
54091;FRZZY0000105;48.8338449;2.3939424;Jonction M1 M2;;France;;;No validity
45513;DE0MRST;47.872691;12.775472;Rückstetten;DE21756;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
45572;DE0MSIM;47.874057;12.22726;Simssee;DE21757;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
46397;DE0RAPM;48.535983;7.971479;Appenweier-Muhrhaag;DE10268;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
47333;DE0SZWR;49.254109;7.380869;Zweibrücken-Rosengarten;DE21541;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
47542;DE0TMKL;48.522158;9.742009;Merklingen - Schwäbische Alb;DE16991;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
47559;DE0TNBN;48.629343;9.47927;Nabern;DE17378;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
47599;DE0TREL;48.51039;9.218963;Reutlingen Storlach (West);;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
47600;DE0TREM;48.491807;9.191309;Reutlingen Bösmannsäcker;;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
47605;DE0TRHZ;48.659732;9.376051;Wendlingen Rübholz;DE20984;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
47703;DE0TT N;48.518002;9.083369;Tübingen Neckaraue Hp;;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
47745;DE0TWIS;48.529643;9.702196;Merklingen-Widderstall;;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
49227;DELK  S;51.731802;11.99986;Köthen Süd;;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
49228;DELK  W;51.737613;11.98677;Köthen West;;Germany;2023-01-01 00:00:00+01:00;2023-12-31 00:00:00+01:00;Invalid
2175;EU00187;41.7477;26.1667;SVILENGRAD-DIKEA;;Greece;;;No validity
2176;EU00188;41.3795;23.3643;KULATA-PROMACHON;;Greece;;;No validity
21;IT00880;45.2004538;7.7796206;VOLPIANO;IT00880;Italy;;;No validity
38;IT00881;45.2184707;7.7821397;SAN BENIGNO;IT00881;Italy;;;No validity
53;IT00882;45.2184707;7.7821397;BOSCONERO;IT00882;Italy;;;No validity
59;IT00883;45.303853;7.744719;FELETTO;IT00883;Italy;;;No validity
67;IT00884;45.3284995;7.7240155;RIVAROLO CANAVESE;IT00884;Italy;;;No validity
28073;IT08331;41.9493148;12.4713569;VIGNA CLARA PES;IT08331;Italy;;;No validity
28142;IT08332;41.9099764;12.4340838;DEV. ESTR. VIGNA CLARA;IT08332;Italy;;;No validity
27859;IT12145;38.1718106;13.232433;CAPACI;IT12145;Italy;;;No validity
14;IT17401;45.1749;7.7741;RACCORDO ENI;IT17401;Italy;;;No validity
362;PL03606;52.020245;23.163991;Biała Podlaska Wschodnia;PL03606;Poland;;;No validity
7045;PL03617;52.277908;21.022224;Warszawa Praga;PL03617;Poland;1998-06-30 00:00:00+02:00;3001-12-31 00:00:00+01:00;Valid
6224;PL03951;52.048892;22.384783;Dziewule;PL03951;Poland;;;No validity
12679;PL04019;51.524437;22.736215;Brzeźnica Bychawska;PL04019;Poland;;;No validity
13617;PL04190;51.784367;14.96375;Lubsko;PL04190;Poland;1993-01-01 00:00:00+01:00;3001-12-31 00:00:00+01:00;Valid
4153;PL04193;51.933996;14.723126;Gubinek;PL04193;Poland;2013-01-01 00:00:00+01:00;3001-12-31 00:00:00+01:00;Valid
6476;PL05227;51.383508;15.404965;Ławszowa;PL05227;Poland;1993-01-01 00:00:00+01:00;3001-12-31 00:00:00+01:00;Valid
14167;PL05344;51.088974;16.499437;Ujazd Górny;PL05344;Poland;1993-01-01 00:00:00+01:00;3001-12-31 00:00:00+01:00;Valid
7224;PL06406;50.584017;20.591093;Stawiany Pińczowskie;PL06406;Poland;1993-01-01 00:00:00+01:00;3001-12-31 00:00:00+01:00;Valid
12156;PL09099;53.899195;14.306965;Świnoujście  GT T132-143;PL09099;Poland;;;No validity
2830;PL09183;53.898244;14.320555;Świnoujście  GT T1-2;PL09183;Poland;;;No validity
4936;PL09903;50.488386;18.9147;Miasteczko Śląskie Centrum;PL09903;Poland;;;No validity
7373;PL09904;50.468209;19.075803;Pyrzowice Lotnisko;PL09904;Poland;;;No validity
6731;PL09905;50.463009;19.130342;Mierzęcice;PL09905;Poland;;;No validity
4257;PL09906;50.469751;19.404129;Zawiercie Kądzielów;PL09906;Poland;;;No validity
7422;PL09917;51.781238;21.177408;Warka Miasto;PL09917;Poland;;;No validity
12405;PL09919;50.782085;20.530652;Radkowice;PL09919;Poland;2021-12-12 00:00:00+01:00;3001-12-31 00:00:00+01:00;Valid
10096;PL09931;50.869453;20.389587;Rykoszyn;PL09931;Poland;2021-12-12 00:00:00+01:00;3001-12-31 00:00:00+01:00;Valid
2760;PL09943;53.398479;14.482388;Szczecin Gumieńce GT T102-112;PL09943;Poland;;;No validity
2849;PL09944;53.396233;14.485293;Szczecin Gumieńce GT T201-206;PL09944;Poland;;;No validity
12191;PL09946;53.217407;14.48501;Dolna Odra GT T4-12;PL09946;Poland;;;No validity
12091;PL09947;51.047298;17.101561;Wrocław Brochów WBA GR.O;PL09947;Poland;;;No validity
12061;PL09948;54.454441;17.010392;Słupsk GT;PL09948;Poland;;;No validity
12195;PL09952;52.593876;14.658594;Kostrzyn KoA GT;PL09952;Poland;2021-04-29 00:00:00+02:00;3001-12-31 00:00:00+01:00;Valid
12395;PL09956;52.265089;21.048694;Warszawa Praga PZS R11-14;PL09956;Poland;;;No validity
12296;PL09957;52.300279;21.009223;Warszawa Praga PZS R74-79;PL09957;Poland;;;No validity
12251;PL09958;52.319805;20.994815;Warszawa Praga PZS R92;PL09958;Poland;;;No validity
12335;PL09959;52.27337;21.024718;Warszawa Praga PZS R21-46;PL09959;Poland;;;No validity
2806;PL09961;52.157981;22.279204;Siedlce GT;PL09961;Poland;;;No validity
15875;PL11520;50.235823;21.498108;Rzochów;PL11520;Poland;2021-12-12 00:00:00+01:00;3001-12-31 00:00:00+01:00;Valid
2573;EU00123;42.0363;-8.6468;Valença Fronteira;EU00123;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
545;EU00124;40.6057;-6.826;Vilar Formoso Fronteira;EU00124;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2091;EU00125;38.9202;-7.0302;Elvas Fronteira;EU00125;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2311;PT01008;41.1456;-8.6105;Porto São Bento;PT01008;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
1908;PT02006;41.1487;-8.5848;Porto Campanhã;PT02006;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2326;PT03004;41.1687;-8.5748;Contumil;PT03004;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2337;PT03038;41.1846;-8.5571;Rio Tinto;PT03038;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2346;PT03046;41.1994;-8.5562;Águas Santas;PT03046;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2351;PT03053;41.2012;-8.5566;Palmilheira;PT03053;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2355;PT04002;41.217;-8.5542;Ermesinde;PT04002;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2375;PT04010;41.2283;-8.5518;Travagem;PT04010;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2377;PT04028;41.2356;-8.5538;Ramal Leandro Cimpor (Inserção - lado Ermesinde);PT04028;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2382;PT04036;41.2438;-8.5567;Leandro;PT04036;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2385;PT04044;41.2489;-8.5574;Ramal Leandro Siderurgia (Inserção);PT04044;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2391;PT04051;41.2584;-8.5581;São Frutuoso;PT04051;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2390;PT04069;41.2569;-8.5582;Ucanorte;PT04069;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2399;PT04077;41.2776;-8.5541;São Romão;PT04077;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2394;PT04085;41.2726;-8.5593;São Romão - A;PT04085;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2406;PT04101;41.3021;-8.5494;Portela;PT04101;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2381;PT04275;41.2413;-8.5559;Ramal Leandro Cimpor (Inserção - lado Leandro);PT04275;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2380;PT04309;41.2385;-8.5546;Leandro Cimpor;PT04309;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2386;PT04408;41.2531;-8.5574;Leandro Siderurgia;PT04408;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2388;PT04432;41.255;-8.5579;Ramal Ucanorte (Inserção);PT04432;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2422;PT04507;41.3276;-8.5585;Colpor;PT04507;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2413;PT04614;41.3147;-8.5534;Ramal da Colpor (Inserção);PT04614;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2416;PT04622;41.3229;-8.5516;Senhora das Dores;PT04622;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2423;PT04630;41.3346;-8.5479;Trofa;PT04630;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2430;PT05009;41.3512;-8.5262;Lousado ;PT05009;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2440;PT05025;41.362;-8.5223;Ramal Lousoareias (Inserção);PT05025;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2443;PT05033;41.3795;-8.5216;Esmeriz;PT05033;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2447;PT05058;41.3898;-8.5262;Barrimau;PT05058;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2449;PT05074;41.405;-8.5296;Famalicão;PT05074;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2454;PT05108;41.4289;-8.5221;Mouquim;PT05108;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2461;PT05116;41.4369;-8.5382;Louro;PT05116;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2441;PT05207;41.3643;-8.5214;Lousoareias;PT05207;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2464;PT06007;41.4554;-8.5451;Nine;PT06007;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2474;PT06056;41.4868;-8.564;Carreira;PT06056;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2480;PT06080;41.5083;-8.5819;Midões;PT06080;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2482;PT06122;41.5366;-8.609;Barcelos;PT06122;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2487;PT06130;41.5458;-8.6131;Ramal Barcelos - Quimigal (Inserção);PT06130;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2490;PT06155;41.5659;-8.6277;Silva;PT06155;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2494;PT06197;41.5856;-8.6329;Carapeços;PT06197;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2495;PT06213;41.6088;-8.6348;Tamel;PT06213;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2500;PT06262;41.6391;-8.667;Durrães;PT06262;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2502;PT06304;41.6463;-8.7011;Barroselas;PT06304;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2505;PT06312;41.6467;-8.721;Senhora das Neves;PT06312;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2507;PT06338;41.6484;-8.7396;Alvarães;PT06338;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2509;PT06379;41.6766;-8.7774;Ramal Darque - Portucel (Inserção);PT06379;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2513;PT06387;41.6802;-8.782;Darque;PT06387;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2518;PT06395;41.6841;-8.7993;Areia - Darque;PT06395;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2489;PT06403;41.5483;-8.6145;Barcelos-Quimigal;PT06403;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2511;PT06502;41.6788;-8.7798;Darque-Portucel;PT06502;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2567;PT07005;42.0247;-8.6394;Valença;PT07005;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2574;PT08011;41.2216;-8.5467;Ermesinde A;PT08011;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2577;PT08029;41.2206;-8.5361;Cabêda;PT08029;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2583;PT08060;41.1973;-8.5028;Suzão;PT08060;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2587;PT08086;41.1883;-8.4874;Valongo;PT08086;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2592;PT08102;41.1702;-8.4683;S. Martinho do Campo;PT08102;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2596;PT08110;41.1653;-8.4626;Terminal S. Martinho do Campo (Inserção);PT08110;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
